Timestamp: 12/dez/2018 9:08:35
NumberOfPlayers: 3
PlayerFiveMindset: Random
PlayerFourMindset: Defensive
PlayerOneMindset: Smart
PlayerSixMindset: Random
PlayerThreeMindset: Smart
PlayerTwoMindset: Aggressive


run,tick,RngSeed,finalResut,diceChosen,attackingTerritoryPieces,defendingTerritoryPieces,territoryAmount
4,4694005.0,1544605733023,1,1,2,1,9
4,4694007.0,1544605733023,1,1,2,1,9
4,4694009.0,1544605733023,1,1,2,1,9
5,4606257.0,1544605738637,1,3,4,4,13
5,4606258.0,1544605738637,1,3,4,4,13
5,4606260.0,1544605738637,1,3,4,4,13
5,4606262.0,1544605738637,1,3,4,4,13
5,4606264.0,1544605738637,1,3,4,4,13
5,4606266.0,1544605738637,1,3,4,2,13
5,4606268.0,1544605738637,1,3,3,1,13
5,4606270.0,1544605738637,1,3,2,1,13
5,4606272.0,1544605738637,1,3,2,1,14
5,4606274.0,1544605738637,1,3,2,1,14
5,4606276.0,1544605738637,1,3,2,3,14
5,4606277.0,1544605738637,1,3,2,3,14
5,4606279.0,1544605738637,1,3,2,3,14
5,4606281.0,1544605738637,1,3,2,3,14
5,4606283.0,1544605738637,1,3,3,4,14
5,4606285.0,1544605738637,1,3,3,4,14
5,4606287.0,1544605738637,1,3,3,4,15
5,4606289.0,1544605738637,1,3,3,2,15
5,4606291.0,1544605738637,1,3,3,2,15
5,4606293.0,1544605738637,1,3,3,2,15
5,4606295.0,1544605738637,1,3,3,2,15
5,4606297.0,1544605738637,1,3,3,3,15
5,4606299.0,1544605738637,1,3,3,3,15
5,4606301.0,1544605738637,1,3,3,3,15
5,4606303.0,1544605738637,1,3,2,2,15
5,4606305.0,1544605738637,1,3,2,2,15
5,4606307.0,1544605738637,1,3,2,2,15
5,4606309.0,1544605738637,1,3,2,2,15
5,4606311.0,1544605738637,1,3,2,2,15
5,4606313.0,1544605738637,1,3,2,2,15
5,4606315.0,1544605738637,1,3,2,1,15
5,4606317.0,1544605738637,1,3,2,3,15
5,4606319.0,1544605738637,1,3,2,3,15
5,4606321.0,1544605738637,1,3,2,3,15
5,4606323.0,1544605738637,1,3,2,3,15
5,4606325.0,1544605738637,1,3,2,3,15
5,4606327.0,1544605738637,1,3,2,3,16
5,4606329.0,1544605738637,1,3,2,2,16
5,4606331.0,1544605738637,2,3,4,1,14
5,4606332.0,1544605738637,2,3,4,1,14
5,4606333.0,1544605738637,2,3,4,1,14
5,4606335.0,1544605738637,2,3,4,1,15
5,4606337.0,1544605738637,2,3,3,1,15
5,4606339.0,1544605738637,2,3,3,1,16
5,4606341.0,1544605738637,2,3,3,1,16
5,4606343.0,1544605738637,2,3,4,4,16
5,4606345.0,1544605738637,2,3,4,4,16
5,4606347.0,1544605738637,2,3,4,4,16
5,4606349.0,1544605738637,2,2,4,2,17
5,4606351.0,1544605738637,2,3,4,1,17
5,4606353.0,1544605738637,2,3,4,1,17
5,4606355.0,1544605738637,2,3,4,1,18
5,4606357.0,1544605738637,2,3,4,1,18
5,4606359.0,1544605738637,2,2,4,2,18
5,4606361.0,1544605738637,2,2,4,2,18
5,4606363.0,1544605738637,2,2,4,2,18
5,4606365.0,1544605738637,2,2,4,2,18
5,4606367.0,1544605738637,2,2,4,2,18
5,4606369.0,1544605738637,2,2,4,2,18
5,4606371.0,1544605738637,2,3,4,1,18
5,4606373.0,1544605738637,2,3,3,1,19
5,4606375.0,1544605738637,2,1,2,1,19
5,4606377.0,1544605738637,2,1,2,1,19
5,4606379.0,1544605738637,2,1,2,1,19
5,4606381.0,1544605738637,2,1,2,1,19
5,4606383.0,1544605738637,2,1,2,1,19
5,4606385.0,1544605738637,2,1,2,1,19
5,4606387.0,1544605738637,2,3,4,4,19
5,4606389.0,1544605738637,2,3,4,4,19
5,4606391.0,1544605738637,2,3,4,4,19
5,4606393.0,1544605738637,2,3,3,3,20
5,4606395.0,1544605738637,2,3,3,1,20
5,4606397.0,1544605738637,2,1,2,1,20
5,4606399.0,1544605738637,2,3,3,1,20
5,4606401.0,1544605738637,2,3,3,1,21
5,4606403.0,1544605738637,2,3,3,1,21
5,4606405.0,1544605738637,2,1,2,2,21
5,4606407.0,1544605738637,2,1,2,2,21
5,4606409.0,1544605738637,2,1,2,2,21
5,4606411.0,1544605738637,2,1,2,1,21
5,4606413.0,1544605738637,3,3,3,1,8
5,4606414.0,1544605738637,3,3,3,1,8
5,4606415.0,1544605738637,3,3,3,1,8
5,4606417.0,1544605738637,3,3,3,1,9
5,4606419.0,1544605738637,3,3,3,1,9
5,4606421.0,1544605738637,3,1,2,1,9
5,4606423.0,1544605738637,3,1,2,1,9
5,4606425.0,1544605738637,3,1,2,1,9
5,4606427.0,1544605738637,3,1,2,1,9
5,4606429.0,1544605738637,3,1,2,1,9
5,4606431.0,1544605738637,3,1,2,1,9
5,4606433.0,1544605738637,3,1,2,1,9
5,4606435.0,1544605738637,3,1,2,1,9
5,4606437.0,1544605738637,3,1,2,1,9
5,4606439.0,1544605738637,3,3,3,1,9
5,4606441.0,1544605738637,3,3,3,1,10
5,4606443.0,1544605738637,3,3,3,1,10
5,4606445.0,1544605738637,3,1,2,1,10
5,4606447.0,1544605738637,3,1,2,1,11
5,4606449.0,1544605738637,3,1,2,1,11
5,4606451.0,1544605738637,3,1,2,1,11
5,4606453.0,1544605738637,3,1,2,1,11
5,4606455.0,1544605738637,3,1,2,1,11
5,4606457.0,1544605738637,3,1,2,1,11
5,4606459.0,1544605738637,3,1,2,1,11
5,4606461.0,1544605738637,3,1,2,1,11
5,4606463.0,1544605738637,1,3,2,1,12
5,4606464.0,1544605738637,1,3,2,1,12
5,4606465.0,1544605738637,1,3,2,1,12
5,4606467.0,1544605738637,1,3,2,1,13
5,4606469.0,1544605738637,1,3,2,1,13
5,4606471.0,1544605738637,1,3,2,1,13
5,4606473.0,1544605738637,1,3,2,1,14
5,4606475.0,1544605738637,1,3,2,1,14
5,4606477.0,1544605738637,1,3,2,1,14
5,4606479.0,1544605738637,1,3,2,1,14
5,4606481.0,1544605738637,1,3,2,1,14
5,4606483.0,1544605738637,1,3,2,1,14
5,4606485.0,1544605738637,1,3,2,1,15
5,4606487.0,1544605738637,1,3,2,1,15
5,4606489.0,1544605738637,2,1,2,1,17
5,4606491.0,1544605738637,2,1,2,1,17
5,4606493.0,1544605738637,2,1,2,1,17
5,4606495.0,1544605738637,2,1,2,1,17
5,4606496.0,1544605738637,2,1,2,1,17
5,4606497.0,1544605738637,2,1,2,1,17
5,4606499.0,1544605738637,2,1,2,1,17
5,4606501.0,1544605738637,2,1,2,1,17
5,4606503.0,1544605738637,2,1,2,1,17
5,4606505.0,1544605738637,2,1,2,1,17
5,4606507.0,1544605738637,2,1,2,1,17
5,4606509.0,1544605738637,2,1,2,1,17
5,4606511.0,1544605738637,2,1,2,1,17
5,4606513.0,1544605738637,2,1,2,1,17
5,4606515.0,1544605738637,2,3,3,1,17
5,4606517.0,1544605738637,2,3,3,1,18
5,4606519.0,1544605738637,2,3,3,1,18
5,4606521.0,1544605738637,2,1,2,1,18
5,4606523.0,1544605738637,2,1,2,1,18
5,4606525.0,1544605738637,2,1,2,1,18
5,4606527.0,1544605738637,2,1,2,1,18
5,4606529.0,1544605738637,2,1,2,1,18
5,4606531.0,1544605738637,2,1,2,1,18
5,4606533.0,1544605738637,2,1,2,1,18
5,4606535.0,1544605738637,2,1,2,1,19
5,4606537.0,1544605738637,2,1,2,1,19
5,4606539.0,1544605738637,2,1,2,1,19
5,4606541.0,1544605738637,2,1,2,1,20
5,4606543.0,1544605738637,2,1,2,1,20
5,4606545.0,1544605738637,2,1,2,1,20
5,4606547.0,1544605738637,2,1,2,1,21
5,4606549.0,1544605738637,2,1,2,1,21
5,4606551.0,1544605738637,3,1,2,1,8
5,4606552.0,1544605738637,3,1,2,1,8
5,4606553.0,1544605738637,3,1,2,1,8
5,4606555.0,1544605738637,3,1,2,1,8
5,4606557.0,1544605738637,3,1,2,1,8
5,4606559.0,1544605738637,3,3,3,1,8
5,4606561.0,1544605738637,3,3,3,1,9
5,4606563.0,1544605738637,3,3,3,1,9
5,4606565.0,1544605738637,3,1,2,1,9
5,4606567.0,1544605738637,3,1,2,1,9
5,4606569.0,1544605738637,3,1,2,1,9
5,4606571.0,1544605738637,3,1,2,1,9
5,4606573.0,1544605738637,3,1,2,1,9
5,4606575.0,1544605738637,3,1,2,1,9
5,4606577.0,1544605738637,1,3,2,1,13
5,4606578.0,1544605738637,1,3,2,1,13
5,4606579.0,1544605738637,1,3,2,1,13
5,4606581.0,1544605738637,1,3,2,1,14
5,4606583.0,1544605738637,1,3,2,1,14
5,4606585.0,1544605738637,1,3,2,1,14
5,4606587.0,1544605738637,1,3,2,1,14
5,4606589.0,1544605738637,1,3,2,1,14
5,4606591.0,1544605738637,1,3,2,1,14
5,4606593.0,1544605738637,1,3,2,1,14
5,4606595.0,1544605738637,1,3,2,1,14
5,4606597.0,1544605738637,1,3,2,1,14
5,4606599.0,1544605738637,1,3,2,1,15
5,4606601.0,1544605738637,1,3,2,1,15
5,4606603.0,1544605738637,1,3,2,1,15
5,4606605.0,1544605738637,1,3,2,1,15
5,4606607.0,1544605738637,1,3,2,1,15
5,4606609.0,1544605738637,2,1,2,1,19
5,4606610.0,1544605738637,2,1,2,1,19
5,4606611.0,1544605738637,2,1,2,1,19
5,4606613.0,1544605738637,2,1,2,1,19
5,4606615.0,1544605738637,2,1,2,1,19
5,4606617.0,1544605738637,2,1,2,1,19
5,4606619.0,1544605738637,2,1,2,1,19
5,4606621.0,1544605738637,2,1,2,1,19
5,4606623.0,1544605738637,2,1,2,1,19
5,4606625.0,1544605738637,2,1,2,1,19
5,4606627.0,1544605738637,2,1,2,1,19
5,4606629.0,1544605738637,2,1,2,1,19
5,4606631.0,1544605738637,2,1,2,1,19
5,4606633.0,1544605738637,2,1,2,1,19
5,4606635.0,1544605738637,2,1,2,1,19
5,4606637.0,1544605738637,2,1,2,1,19
5,4606639.0,1544605738637,2,1,2,1,19
5,4606641.0,1544605738637,2,1,2,1,19
5,4606643.0,1544605738637,2,1,2,1,20
5,4606645.0,1544605738637,2,1,2,1,20
5,4606647.0,1544605738637,2,1,2,1,20
5,4606649.0,1544605738637,2,1,2,1,20
5,4606651.0,1544605738637,2,1,2,1,20
5,4606653.0,1544605738637,2,1,2,1,20
5,4606655.0,1544605738637,2,1,2,1,20
5,4606657.0,1544605738637,2,1,2,1,20
5,4606659.0,1544605738637,2,1,2,1,20
5,4606661.0,1544605738637,2,1,2,1,20
5,4606663.0,1544605738637,2,1,2,1,20
5,4606665.0,1544605738637,3,1,2,1,8
5,4606666.0,1544605738637,3,1,2,1,8
5,4606667.0,1544605738637,3,1,2,1,8
5,4606669.0,1544605738637,3,1,2,1,9
5,4606671.0,1544605738637,3,1,2,1,9
5,4606673.0,1544605738637,3,1,2,1,9
5,4606675.0,1544605738637,3,1,2,1,9
5,4606677.0,1544605738637,3,1,2,1,9
5,4606679.0,1544605738637,3,1,2,1,9
5,4606681.0,1544605738637,3,1,2,1,10
5,4606683.0,1544605738637,3,1,2,1,10
5,4606685.0,1544605738637,1,3,2,1,13
5,4606686.0,1544605738637,1,3,2,1,13
5,4606687.0,1544605738637,1,3,2,1,13
5,4606689.0,1544605738637,1,3,2,1,13
5,4606691.0,1544605738637,1,3,2,1,13
5,4606693.0,1544605738637,1,3,2,1,13
5,4606695.0,1544605738637,1,3,2,1,13
5,4606697.0,1544605738637,1,3,2,1,13
5,4606699.0,1544605738637,1,3,2,1,13
5,4606701.0,1544605738637,1,3,2,1,13
5,4606703.0,1544605738637,1,3,2,1,13
5,4606705.0,1544605738637,1,3,2,1,13
5,4606707.0,1544605738637,1,3,2,1,14
5,4606709.0,1544605738637,1,3,2,1,14
5,4606711.0,1544605738637,2,1,2,1,18
5,4606713.0,1544605738637,2,1,2,1,18
5,4606715.0,1544605738637,2,1,2,1,18
5,4606717.0,1544605738637,2,1,2,1,18
5,4606718.0,1544605738637,2,1,2,1,18
5,4606719.0,1544605738637,2,1,2,1,18
5,4606721.0,1544605738637,2,1,2,1,18
5,4606723.0,1544605738637,2,1,2,1,18
5,4606725.0,1544605738637,2,1,2,1,18
5,4606727.0,1544605738637,2,1,2,1,18
5,4606729.0,1544605738637,2,1,2,1,18
5,4606731.0,1544605738637,2,1,2,1,18
5,4606733.0,1544605738637,2,1,2,1,18
5,4606735.0,1544605738637,2,1,2,1,18
5,4606737.0,1544605738637,2,1,2,1,18
5,4606739.0,1544605738637,2,1,2,1,18
5,4606741.0,1544605738637,2,1,2,1,18
5,4606743.0,1544605738637,2,1,2,1,18
5,4606745.0,1544605738637,2,1,2,1,18
5,4606747.0,1544605738637,2,1,2,1,18
5,4606749.0,1544605738637,2,1,2,1,18
5,4606751.0,1544605738637,2,1,2,1,18
5,4606753.0,1544605738637,2,1,2,1,18
5,4606755.0,1544605738637,2,1,2,1,18
5,4606757.0,1544605738637,2,1,2,1,18
5,4606759.0,1544605738637,2,1,2,1,18
5,4606761.0,1544605738637,2,1,2,1,18
5,4606763.0,1544605738637,2,1,2,1,19
5,4606765.0,1544605738637,2,1,2,1,19
5,4606767.0,1544605738637,3,1,2,1,10
5,4606768.0,1544605738637,3,1,2,1,10
5,4606769.0,1544605738637,3,1,2,1,10
5,4606771.0,1544605738637,3,1,2,1,10
5,4606773.0,1544605738637,3,1,2,1,10
5,4606775.0,1544605738637,3,1,2,1,10
5,4606777.0,1544605738637,3,1,2,1,11
5,4606779.0,1544605738637,3,1,2,1,11
5,4606781.0,1544605738637,3,1,2,1,11
5,4606783.0,1544605738637,3,1,2,1,11
5,4606785.0,1544605738637,3,1,2,1,11
5,4606787.0,1544605738637,1,3,2,1,13
5,4606788.0,1544605738637,1,3,2,1,13
5,4606789.0,1544605738637,1,3,2,1,13
5,4606791.0,1544605738637,1,3,2,1,14
5,4606793.0,1544605738637,1,3,2,1,14
5,4606795.0,1544605738637,1,3,2,1,14
5,4606797.0,1544605738637,1,3,2,1,14
5,4606799.0,1544605738637,1,3,2,1,14
5,4606801.0,1544605738637,1,3,2,1,14
5,4606803.0,1544605738637,1,3,2,1,14
5,4606805.0,1544605738637,1,3,2,1,14
5,4606807.0,1544605738637,1,3,2,1,14
5,4606809.0,1544605738637,1,3,2,1,15
5,4606811.0,1544605738637,1,3,2,1,15
5,4606813.0,1544605738637,1,3,2,1,15
5,4606815.0,1544605738637,1,3,2,1,15
5,4606817.0,1544605738637,1,3,2,1,15
5,4606819.0,1544605738637,1,3,2,1,15
5,4606821.0,1544605738637,1,3,2,1,16
5,4606823.0,1544605738637,1,3,2,1,16
5,4606825.0,1544605738637,1,3,2,1,16
5,4606827.0,1544605738637,1,3,2,1,17
5,4606829.0,1544605738637,1,3,2,1,17
5,4606831.0,1544605738637,1,3,2,1,17
5,4606833.0,1544605738637,1,3,2,1,17
5,4606835.0,1544605738637,1,3,2,1,17
5,4606837.0,1544605738637,2,1,2,1,17
5,4606839.0,1544605738637,2,1,2,1,17
5,4606841.0,1544605738637,2,1,2,1,17
5,4606843.0,1544605738637,2,3,4,1,17
5,4606845.0,1544605738637,2,3,4,1,18
5,4606847.0,1544605738637,2,3,4,1,18
5,4606849.0,1544605738637,2,1,2,1,18
5,4606851.0,1544605738637,2,1,2,1,18
5,4606853.0,1544605738637,2,1,2,1,18
5,4606855.0,1544605738637,2,1,2,1,18
5,4606856.0,1544605738637,2,1,2,1,18
5,4606857.0,1544605738637,2,1,2,1,18
5,4606859.0,1544605738637,2,1,2,1,18
5,4606861.0,1544605738637,2,1,2,1,18
5,4606863.0,1544605738637,2,1,2,1,18
5,4606865.0,1544605738637,2,1,2,1,19
5,4606867.0,1544605738637,2,1,2,1,19
5,4606869.0,1544605738637,2,1,2,1,19
5,4606871.0,1544605738637,2,1,2,1,19
5,4606873.0,1544605738637,2,1,2,1,19
5,4606875.0,1544605738637,2,1,2,1,19
5,4606877.0,1544605738637,2,1,2,1,20
5,4606879.0,1544605738637,2,1,2,1,20
5,4606881.0,1544605738637,2,1,2,1,20
5,4606883.0,1544605738637,2,1,2,1,21
5,4606885.0,1544605738637,2,1,2,1,21
5,4606887.0,1544605738637,3,1,2,1,7
5,4606889.0,1544605738637,3,1,2,1,7
5,4606891.0,1544605738637,3,1,2,1,7
5,4606893.0,1544605738637,3,1,2,1,7
5,4606894.0,1544605738637,3,1,2,1,7
5,4606895.0,1544605738637,3,1,2,1,7
5,4606897.0,1544605738637,3,1,2,1,7
5,4606899.0,1544605738637,3,1,2,1,7
5,4606901.0,1544605738637,3,1,2,1,7
5,4606903.0,1544605738637,3,1,2,1,8
5,4606905.0,1544605738637,3,1,2,1,8
5,4606907.0,1544605738637,1,3,2,1,14
5,4606909.0,1544605738637,1,3,2,1,15
5,4606911.0,1544605738637,1,3,2,1,15
5,4606913.0,1544605738637,1,3,2,1,15
5,4606914.0,1544605738637,1,3,2,1,15
5,4606915.0,1544605738637,1,3,2,1,15
5,4606917.0,1544605738637,1,3,2,1,16
5,4606919.0,1544605738637,1,3,2,1,16
5,4606921.0,1544605738637,1,3,2,1,16
5,4606923.0,1544605738637,1,3,2,1,16
5,4606925.0,1544605738637,1,3,2,1,16
5,4606927.0,1544605738637,1,3,3,1,16
5,4606929.0,1544605738637,1,3,3,1,16
5,4606931.0,1544605738637,1,3,3,1,16
5,4606933.0,1544605738637,1,3,2,1,16
5,4606935.0,1544605738637,1,3,2,1,17
5,4606937.0,1544605738637,1,3,2,1,17
5,4606939.0,1544605738637,1,3,2,1,17
5,4606941.0,1544605738637,1,3,2,1,17
5,4606943.0,1544605738637,1,3,2,1,17
5,4606946.0,1544605738637,2,1,2,1,18
5,4606948.0,1544605738637,2,1,2,1,19
5,4606950.0,1544605738637,2,1,2,1,19
5,4606952.0,1544605738637,2,1,2,1,19
5,4606953.0,1544605738637,2,1,2,1,19
5,4606954.0,1544605738637,2,1,2,1,19
5,4606956.0,1544605738637,2,1,2,1,19
5,4606958.0,1544605738637,2,1,2,1,19
5,4606960.0,1544605738637,2,1,2,1,19
5,4606962.0,1544605738637,2,1,2,1,19
5,4606964.0,1544605738637,2,1,2,1,19
5,4606966.0,1544605738637,2,1,2,1,19
5,4606968.0,1544605738637,2,1,2,1,20
5,4606970.0,1544605738637,2,1,2,1,20
5,4606972.0,1544605738637,2,1,2,1,20
5,4606974.0,1544605738637,2,1,2,1,20
5,4606976.0,1544605738637,2,1,2,1,20
5,4606978.0,1544605738637,2,1,2,1,20
5,4606980.0,1544605738637,2,1,2,1,21
5,4606982.0,1544605738637,2,1,2,1,21
5,4606984.0,1544605738637,2,3,3,1,21
5,4606986.0,1544605738637,2,3,3,1,21
5,4606988.0,1544605738637,2,3,3,1,21
5,4606990.0,1544605738637,2,1,2,1,21
5,4606992.0,1544605738637,2,1,2,1,21
5,4606994.0,1544605738637,2,1,2,1,21
5,4606996.0,1544605738637,2,1,2,1,21
5,4606998.0,1544605738637,2,1,2,1,21
5,4607000.0,1544605738637,2,1,2,1,21
5,4607002.0,1544605738637,3,3,3,1,5
5,4607003.0,1544605738637,3,3,3,1,5
5,4607004.0,1544605738637,3,3,3,1,5
5,4607006.0,1544605738637,3,3,3,1,6
5,4607008.0,1544605738637,3,3,3,1,6
5,4607010.0,1544605738637,3,3,3,1,6
5,4607012.0,1544605738637,3,3,3,1,7
5,4607014.0,1544605738637,3,3,3,1,7
5,4607016.0,1544605738637,3,1,2,1,7
5,4607018.0,1544605738637,3,1,2,1,7
5,4607020.0,1544605738637,3,1,2,1,7
5,4607022.0,1544605738637,3,3,4,1,7
5,4607024.0,1544605738637,3,3,4,1,7
5,4607026.0,1544605738637,3,3,4,1,7
5,4607028.0,1544605738637,3,3,3,1,7
5,4607030.0,1544605738637,3,3,3,1,8
5,4607032.0,1544605738637,3,3,3,1,8
5,4607034.0,1544605738637,3,3,3,1,8
5,4607036.0,1544605738637,3,3,3,1,8
5,4607038.0,1544605738637,3,3,3,1,8
5,4607040.0,1544605738637,1,3,4,1,16
5,4607042.0,1544605738637,1,3,4,1,16
5,4607044.0,1544605738637,1,3,4,1,16
5,4607046.0,1544605738637,1,3,2,1,16
5,4607048.0,1544605738637,1,3,5,1,16
5,4607049.0,1544605738637,1,3,5,1,16
5,4607050.0,1544605738637,1,3,5,1,16
5,4607052.0,1544605738637,1,3,5,1,17
5,4607054.0,1544605738637,1,3,5,1,17
5,4607056.0,1544605738637,1,3,5,1,17
5,4607058.0,1544605738637,1,3,5,1,18
5,4607060.0,1544605738637,1,3,5,1,19
5,4607062.0,1544605738637,1,3,4,1,19
5,4607064.0,1544605738637,1,3,4,1,20
5,4607066.0,1544605738637,1,3,4,1,20
5,4607068.0,1544605738637,1,3,5,1,20
5,4607070.0,1544605738637,1,3,5,1,21
5,4607072.0,1544605738637,1,3,5,1,21
5,4607074.0,1544605738637,1,3,4,1,21
5,4607076.0,1544605738637,1,3,4,1,21
5,4607078.0,1544605738637,1,3,4,1,22

End Time: 12/dez/2018 9:09:05
